Date;Time;Temperature;Pressure;Humidity;Precipitation
2022-11-09;07:00:00;9.9;1000.8;94;0.4
2022-11-09;08:00:00;10.1;1001.0;94;0.8
2022-11-09;09:00:00;10.1;1001.0;95;0.4
2022-11-09;10:00:00;10.7;1001.0;96;0.6
2022-11-09;11:00:00;10.8;1000.8;97;0.1
2022-11-09;12:00:00;10.6;1000.9;97;0.0
2022-11-09;13:00:00;10.7;1000.7;96;0.0
2022-11-09;14:00:00;10.1;1001.0;96;0.0
2022-11-09;15:00:00;9.9;1001.2;97;0.0
2022-11-09;16:00:00;9.1;1001.4;99;0.0
2022-11-09;17:00:00;9.0;1001.6;99;0.0
2022-11-09;18:00:00;8.6;1001.9;99;0.0
2022-11-09;19:00:00;8.6;1002.2;98;0.0
2022-11-09;20:00:00;8.2;1002.5;96;0.0
2022-11-09;21:00:00;7.7;1002.5;96;0.0
2022-11-09;22:00:00;7.4;1002.8;99;0.0
2022-11-09;23:00:00;7.7;1003.2;100;0.0
2022-11-10;00:00:00;8.8;1003.2;100;0.0
2022-11-10;01:00:00;9.4;1003.4;100;0.0
2022-11-10;02:00:00;8.8;1003.7;98;0.0
2022-11-10;03:00:00;6.8;1004.2;96;0.0
2022-11-10;04:00:00;6.9;1004.6;95;0.0
2022-11-10;05:00:00;7.1;1005.3;92;0.0
2022-11-10;06:00:00;7.2;1006.1;89;0.0
2022-11-10;07:00:00;7.7;1006.8;85;0.0
2022-11-10;08:00:00;8.6;1006.9;84;0.0
2022-11-10;09:00:00;9.2;1008.0;88;0.0
2022-11-10;10:00:00;9.8;1008.3;85;0.0
2022-11-10;11:00:00;10.1;1008.4;89;0.0
2022-11-10;12:00:00;10.2;1009.1;91;0.0
2022-11-10;13:00:00;10.2;1009.6;92;0.0
2022-11-10;14:00:00;9.7;1010.2;93;0.0
2022-11-10;15:00:00;9.3;1010.4;90;0.0
2022-11-10;16:00:00;8.5;1010.2;92;0.0
2022-11-10;17:00:00;8.3;1010.2;91;0.0
2022-11-10;18:00:00;8.0;1009.5;92;0.0
2022-11-10;19:00:00;8.2;1009.1;90;0.0
2022-11-10;20:00:00;9.4;1008.8;90;0.0
2022-11-10;21:00:00;9.7;1008.5;89;0.0
2022-11-10;22:00:00;10.1;1007.6;89;0.0
2022-11-10;23:00:00;10.7;1007.1;89;0.0
2022-11-11;00:00:00;11.3;1006.7;87;0.0
2022-11-11;01:00:00;11.7;1006.0;86;0.0
2022-11-11;02:00:00;12.2;1004.9;83;0.0
2022-11-11;03:00:00;12.5;1004.5;80;0.0
2022-11-11;04:00:00;12.8;1004.5;81;0.0
2022-11-11;05:00:00;13.1;1004.7;80;0.0
2022-11-11;06:00:00;13.4;1005.0;80;0.0
2022-11-11;07:00:00;13.7;1005.2;81;0.0
2022-11-11;08:00:00;13.9;1005.9;81;0.0
2022-11-11;09:00:00;14.1;1006.4;82;0.0
2022-11-11;10:00:00;14.3;1007.1;83;0.0
2022-11-11;11:00:00;14.3;1007.7;83;0.0
2022-11-11;12:00:00;14.3;1008.0;85;0.0
2022-11-11;13:00:00;14.3;1008.5;86;0.1
2022-11-11;14:00:00;14.0;1008.7;88;0.0
2022-11-11;15:00:00;13.8;1009.2;87;0.0
2022-11-11;16:00:00;13.9;1009.5;86;0.0
2022-11-11;17:00:00;13.8;1009.0;86;0.0
2022-11-11;18:00:00;13.8;1008.4;85;0.0
2022-11-11;19:00:00;13.7;1009.0;83;0.0
2022-11-11;20:00:00;13.8;1009.1;82;0.1
2022-11-11;21:00:00;13.9;1009.6;82;0.0
2022-11-11;22:00:00;13.8;1009.4;82;0.0
2022-11-11;23:00:00;14.0;1009.1;82;0.0
2022-11-12;00:00:00;14.2;1009.2;82;0.0
2022-11-12;01:00:00;14.1;1009.4;83;0.0
2022-11-12;02:00:00;14.1;1010.0;83;0.0
2022-11-12;03:00:00;14.2;1011.1;85;0.0
2022-11-12;04:00:00;14.0;1012.7;82;0.0
2022-11-12;05:00:00;13.9;1014.0;75;0.0
2022-11-12;06:00:00;13.6;1015.4;69;0.0
2022-11-12;07:00:00;13.5;1017.2;63;0.0
2022-11-12;08:00:00;13.3;1018.4;68;0.0
2022-11-12;09:00:00;14.0;1019.7;72;0.0
2022-11-12;10:00:00;14.9;1020.8;81;0.0
2022-11-12;11:00:00;15.4;1021.6;79;0.0
2022-11-12;12:00:00;15.6;1022.4;73;0.0
2022-11-12;13:00:00;14.8;1023.3;78;0.0
2022-11-12;14:00:00;13.5;1024.2;83;0.0
2022-11-12;15:00:00;10.8;1025.0;91;0.0
2022-11-12;16:00:00;10.1;1025.5;96;0.0
2022-11-12;17:00:00;10.3;1026.3;99;0.0
2022-11-12;18:00:00;8.2;1027.1;99;0.0
2022-11-12;19:00:00;6.7;1027.9;99;0.0
2022-11-12;20:00:00;5.4;1028.1;100;0.0
2022-11-12;21:00:00;2.8;1028.6;100;0.0
2022-11-12;22:00:00;2.8;1029.2;100;0.0
2022-11-12;23:00:00;2.3;1029.2;100;0.0
2022-11-13;00:00:00;2.0;1029.3;100;0.0
2022-11-13;01:00:00;1.1;1029.5;100;0.0
2022-11-13;02:00:00;0.4;1029.9;100;0.0
2022-11-13;03:00:00;0.0;1029.9;100;0.0
2022-11-13;04:00:00;0.1;1030.1;100;0.0
2022-11-13;05:00:00;-0.2;1030.2;100;0.0
2022-11-13;06:00:00;-0.8;1030.7;92;0.0
2022-11-13;07:00:00;-0.6;1030.8;90;0.0
2022-11-13;08:00:00;-0.5;1031.5;90;0.0
2022-11-13;09:00:00;-0.5;1031.8;92;0.0
2022-11-13;10:00:00;2.0;1031.4;98;0.0
2022-11-13;11:00:00;4.6;1031.6;100;0.0
2022-11-13;12:00:00;6.1;1031.2;100;0.0
2022-11-13;13:00:00;6.3;1031.1;100;0.0
2022-11-13;14:00:00;5.4;1030.7;99;0.0
2022-11-13;15:00:00;2.4;1030.8;100;0.0
2022-11-13;16:00:00;1.9;1030.8;100;0.0
2022-11-13;17:00:00;2.5;1030.4;100;0.0
2022-11-13;18:00:00;1.8;1030.3;100;0.0
2022-11-13;19:00:00;1.3;1030.1;100;0.0
2022-11-13;20:00:00;0.5;1030.2;100;0.0
2022-11-13;21:00:00;1.2;1030.1;100;0.0
2022-11-13;22:00:00;1.3;1029.8;100;0.0
2022-11-13;23:00:00;1.5;1029.5;100;0.0
2022-11-14;00:00:00;2.2;1028.8;100;0.0
2022-11-14;01:00:00;2.8;1028.0;100;0.0
2022-11-14;02:00:00;3.4;1027.7;100;0.0
2022-11-14;03:00:00;3.7;1027.3;100;0.0
2022-11-14;04:00:00;3.9;1026.9;100;0.0
2022-11-14;05:00:00;4.0;1026.5;100;0.0
2022-11-14;06:00:00;4.1;1026.2;100;0.0
2022-11-14;07:00:00;4.5;1026.2;100;0.0
2022-11-14;08:00:00;5.0;1025.7;100;0.0
2022-11-14;09:00:00;5.3;1025.2;100;0.0
2022-11-14;10:00:00;5.9;1024.6;100;0.0
2022-11-14;11:00:00;6.2;1024.1;100;0.0
2022-11-14;12:00:00;6.4;1023.6;100;0.0
2022-11-14;13:00:00;6.4;1023.1;100;0.0
2022-11-14;14:00:00;6.4;1022.7;100;0.0
2022-11-14;15:00:00;6.4;1022.1;100;0.0
2022-11-14;16:00:00;6.3;1021.5;100;0.0
2022-11-14;17:00:00;6.3;1021.1;100;0.0
2022-11-14;18:00:00;6.3;1020.8;100;0.0
2022-11-14;19:00:00;6.3;1019.8;99;0.0
2022-11-14;20:00:00;6.2;1019.5;100;0.0
2022-11-14;21:00:00;5.9;1019.5;98;0.0
2022-11-14;22:00:00;5.8;1019.3;99;0.0
2022-11-14;23:00:00;5.4;1018.8;99;0.0
2022-11-15;00:00:00;4.9;1019.3;99;0.0
2022-11-15;01:00:00;4.4;1019.5;89;0.0
2022-11-15;02:00:00;4.2;1019.7;89;0.0
2022-11-15;03:00:00;4.0;1019.7;91;0.0
2022-11-15;04:00:00;4.0;1020.0;86;0.0
2022-11-15;05:00:00;4.9;1020.5;83;0.0
2022-11-15;06:00:00;5.4;1020.8;82;0.0
2022-11-15;07:00:00;5.0;1021.2;82;0.0
2022-11-15;08:00:00;5.0;1021.5;83;0.0
2022-11-15;09:00:00;5.6;1021.7;83;0.1
2022-11-15;10:00:00;5.8;1021.8;85;0.0
2022-11-15;11:00:00;6.0;1021.9;86;0.0
2022-11-15;12:00:00;6.0;1021.7;85;0.0
2022-11-15;13:00:00;5.7;1022.0;86;0.0
2022-11-15;14:00:00;5.3;1022.3;86;0.0
2022-11-15;15:00:00;5.0;1022.3;84;0.0
2022-11-15;16:00:00;5.0;1022.5;87;0.0
2022-11-15;17:00:00;5.0;1022.6;85;0.0
2022-11-15;18:00:00;4.7;1022.5;84;0.0
2022-11-15;19:00:00;4.6;1022.9;85;0.0
2022-11-15;20:00:00;4.6;1022.9;87;0.0
2022-11-15;21:00:00;4.4;1023.0;88;0.0
2022-11-15;22:00:00;4.4;1023.2;85;0.0
2022-11-15;23:00:00;4.4;1022.9;85;0.0
2022-11-16;00:00:00;4.2;1022.9;87;0.0
2022-11-16;01:00:00;4.0;1022.8;86;0.0
2022-11-16;02:00:00;3.8;1022.6;88;0.0
2022-11-16;03:00:00;3.8;1022.3;85;0.0
2022-11-16;04:00:00;3.7;1022.3;85;0.0
2022-11-16;05:00:00;3.4;1022.4;84;0.0
2022-11-16;06:00:00;3.3;1022.4;85;0.0
2022-11-16;07:00:00;3.3;1022.3;85;0.0
2022-11-16;08:00:00;3.4;1022.4;85;0.0
2022-11-16;09:00:00;3.5;1022.5;84;0.0
2022-11-16;10:00:00;3.4;1022.5;80;0.0
2022-11-16;11:00:00;3.5;1022.3;78;0.0
2022-11-16;12:00:00;3.6;1022.1;81;0.0
2022-11-16;13:00:00;3.7;1021.9;81;0.0
2022-11-16;14:00:00;3.5;1021.7;80;0.0
2022-11-16;15:00:00;3.2;1021.6;82;0.0
2022-11-16;16:00:00;2.9;1021.5;81;0.0
2022-11-16;17:00:00;2.7;1021.4;83;0.0
2022-11-16;18:00:00;2.5;1021.3;85;0.0
2022-11-16;19:00:00;2.4;1021.3;86;0.0
2022-11-16;20:00:00;2.2;1021.3;96;0.0
2022-11-16;21:00:00;2.1;1021.4;98;0.0
2022-11-16;22:00:00;2.0;1021.2;92;0.0
2022-11-16;23:00:00;1.9;1020.9;96;0.0
2022-11-17;00:00:00;1.7;1020.8;95;0.0
2022-11-17;01:00:00;0.4;1020.4;95;0.0
2022-11-17;02:00:00;0.6;1020.0;96;0.0
2022-11-17;03:00:00;1.0;1019.8;97;0.0
2022-11-17;04:00:00;0.5;1019.5;96;0.0
2022-11-17;05:00:00;0.2;1019.4;97;0.0
2022-11-17;06:00:00;0.5;1019.5;91;0.0
2022-11-17;07:00:00;0.4;1019.3;90;0.0
2022-11-17;08:00:00;0.4;1019.1;89;0.0
2022-11-17;09:00:00;1.0;1019.1;93;0.0
2022-11-17;10:00:00;1.3;1018.8;95;0.0
2022-11-17;11:00:00;2.0;1018.6;97;0.0
2022-11-17;12:00:00;1.7;1018.5;98;0.0
2022-11-17;13:00:00;1.7;1018.5;99;0.0
2022-11-17;14:00:00;0.8;1018.4;99;0.0
2022-11-17;15:00:00;-0.2;1018.3;98;0.0
2022-11-17;16:00:00;0.2;1018.3;98;0.0
2022-11-17;17:00:00;0.0;1018.4;98;0.0
2022-11-17;18:00:00;0.4;1018.5;99;0.0
2022-11-17;19:00:00;0.2;1018.9;98;0.0
2022-11-17;20:00:00;0.4;1018.9;98;0.0
2022-11-17;21:00:00;0.2;1019.1;98;0.0
2022-11-17;22:00:00;-0.1;1019.3;98;0.0
2022-11-17;23:00:00;0.2;1019.6;96;0.0
2022-11-18;00:00:00;-0.4;1019.6;96;0.0
2022-11-18;01:00:00;-0.6;1019.9;95;0.0
2022-11-18;02:00:00;-0.5;1019.9;96;0.0
2022-11-18;03:00:00;-0.5;1019.9;97;0.0
2022-11-18;04:00:00;-0.4;1020.2;95;0.0
2022-11-18;05:00:00;-0.6;1020.5;92;0.0
2022-11-18;06:00:00;-1.0;1021.0;90;0.0
2022-11-18;07:00:00;-1.6;1021.5;88;0.0
2022-11-18;08:00:00;-0.8;1021.6;87;0.0
2022-11-18;09:00:00;0.3;1021.8;86;0.0
2022-11-18;10:00:00;1.1;1021.7;92;0.0
2022-11-18;11:00:00;1.4;1021.7;94;0.0
2022-11-18;12:00:00;1.5;1021.4;97;0.0
2022-11-18;13:00:00;1.4;1021.4;95;0.0
2022-11-18;14:00:00;1.3;1021.2;92;0.0
2022-11-18;15:00:00;0.8;1021.4;78;0.0
2022-11-18;16:00:00;0.5;1021.5;79;0.0
2022-11-18;17:00:00;0.3;1021.7;77;0.0
2022-11-18;18:00:00;0.4;1021.8;79;0.0
2022-11-18;19:00:00;0.5;1021.9;78;0.0
2022-11-18;20:00:00;1.2;1022.0;76;0.0
2022-11-18;21:00:00;1.2;1022.1;78;0.0
2022-11-18;22:00:00;1.3;1022.2;74;0.0
2022-11-18;23:00:00;1.0;1022.3;77;0.0
2022-11-19;00:00:00;0.9;1022.3;77;0.0
2022-11-19;01:00:00;0.7;1022.1;76;0.0
2022-11-19;02:00:00;0.5;1022.1;76;0.0
2022-11-19;03:00:00;0.4;1021.9;76;0.0
2022-11-19;04:00:00;0.4;1021.8;76;0.0
2022-11-19;05:00:00;0.5;1021.6;76;0.0
2022-11-19;06:00:00;0.7;1021.2;78;0.0
2022-11-19;07:00:00;0.9;1021.0;75;0.0
2022-11-19;08:00:00;0.7;1021.1;74;0.0
2022-11-19;09:00:00;0.3;1020.6;78;0.0
2022-11-19;10:00:00;0.5;1020.1;99;0.0
2022-11-19;11:00:00;0.5;1019.8;97;0.0
2022-11-19;12:00:00;0.4;1019.6;97;0.0
2022-11-19;13:00:00;0.3;1019.6;96;0.0
2022-11-19;14:00:00;0.1;1019.9;97;0.0
2022-11-19;15:00:00;-1.2;1019.8;94;0.0
2022-11-19;16:00:00;-1.8;1020.1;95;0.0
2022-11-19;17:00:00;-1.9;1020.4;91;0.0
2022-11-19;18:00:00;-0.8;1020.5;87;0.0
2022-11-19;19:00:00;-1.0;1020.5;84;0.0
2022-11-19;20:00:00;-0.8;1020.5;83;0.0
2022-11-19;21:00:00;-0.6;1020.0;92;0.0
2022-11-19;22:00:00;-0.4;1019.5;96;0.0
2022-11-19;23:00:00;-0.1;1019.0;94;0.0
2022-11-20;00:00:00;0.0;1018.4;93;0.0
2022-11-20;01:00:00;-0.1;1018.0;95;0.0
2022-11-20;02:00:00;-0.4;1017.2;96;0.0
2022-11-20;03:00:00;-0.5;1016.7;97;0.0
2022-11-20;04:00:00;-0.5;1016.1;98;0.0
2022-11-20;05:00:00;-0.5;1015.5;96;0.0
2022-11-20;06:00:00;-0.5;1014.9;98;0.0
2022-11-20;07:00:00;-0.5;1014.2;99;0.5
2022-11-20;08:00:00;-0.4;1013.8;96;0.1
2022-11-20;09:00:00;-0.3;1013.0;91;0.0
2022-11-20;10:00:00;-0.2;1012.3;92;0.0
2022-11-20;11:00:00;-0.3;1011.7;92;0.0
2022-11-20;12:00:00;-0.3;1011.0;92;0.0
2022-11-20;13:00:00;-0.2;1010.4;86;0.0
2022-11-20;14:00:00;-0.1;1009.9;92;0.0
2022-11-20;15:00:00;-0.3;1009.5;99;0.0
2022-11-20;16:00:00;-0.2;1009.0;100;0.0
2022-11-20;17:00:00;-0.5;1008.3;100;0.0
2022-11-20;18:00:00;-0.5;1007.6;100;0.0
2022-11-20;19:00:00;-0.9;1007.5;99;0.0
2022-11-20;20:00:00;-0.8;1007.9;98;0.0
2022-11-20;21:00:00;-0.6;1008.0;99;0.0
2022-11-20;22:00:00;-0.4;1007.9;98;0.0
2022-11-20;23:00:00;-0.7;1008.1;98;0.0
2022-11-21;00:00:00;-1.0;1008.1;97;0.0
2022-11-21;01:00:00;-1.0;1008.4;96;0.0
2022-11-21;02:00:00;-1.1;1008.5;97;0.0
2022-11-21;03:00:00;-1.1;1008.8;100;0.0
2022-11-21;04:00:00;-1.4;1009.1;97;0.0
2022-11-21;05:00:00;-2.4;1009.3;88;0.0
2022-11-21;06:00:00;-1.4;1009.7;84;0.0
2022-11-21;07:00:00;-1.8;1010.1;90;0.0
2022-11-21;08:00:00;-0.5;1010.5;97;0.0
2022-11-21;09:00:00;-0.3;1010.7;98;0.0
2022-11-21;10:00:00;-0.8;1010.4;98;0.0
2022-11-21;11:00:00;-0.7;1010.2;99;0.3
2022-11-21;12:00:00;-1.0;1009.9;100;2.0
2022-11-21;13:00:00;-1.2;1009.6;99;0.8
2022-11-21;14:00:00;-1.5;1009.3;100;0.1
2022-11-21;15:00:00;-1.6;1008.9;100;0.2
2022-11-21;16:00:00;-1.4;1008.5;100;0.0
2022-11-21;17:00:00;-1.1;1008.5;96;0.0
2022-11-21;18:00:00;-3.4;1008.3;94;0.0
2022-11-21;19:00:00;-1.5;1008.7;84;0.5
2022-11-21;20:00:00;-0.9;1008.6;90;0.0
2022-11-21;21:00:00;-1.9;1008.7;94;0.0
2022-11-21;22:00:00;-0.9;1008.7;96;0.0
2022-11-21;23:00:00;0.5;1009.0;97;0.0
2022-11-22;00:00:00;0.7;1009.2;97;0.4
2022-11-22;01:00:00;-1.2;1009.4;97;0.0
2022-11-22;02:00:00;-1.5;1009.5;95;0.0
2022-11-22;03:00:00;-0.9;1009.5;94;0.0
2022-11-22;04:00:00;-1.5;1009.8;96;0.0
2022-11-22;05:00:00;-1.2;1010.2;93;0.2
2022-11-22;06:00:00;-0.3;1010.6;90;0.2
2022-11-22;07:00:00;-0.7;1011.4;94;0.2
2022-11-22;08:00:00;-0.8;1011.6;94;0.3
2022-11-22;09:00:00;-2.2;1011.9;96;0.2
2022-11-22;10:00:00;-0.3;1012.5;98;0.0
2022-11-22;11:00:00;0.1;1012.5;100;0.0
2022-11-22;12:00:00;0.0;1012.8;99;0.0
2022-11-22;13:00:00;0.3;1013.1;96;0.0
2022-11-22;14:00:00;0.5;1013.5;97;0.0
2022-11-22;15:00:00;-0.7;1013.5;98;0.0
2022-11-22;16:00:00;-2.2;1013.8;98;0.0
2022-11-22;17:00:00;0.3;1014.1;96;0.0
2022-11-22;18:00:00;0.7;1014.2;94;0.0
2022-11-22;19:00:00;0.5;1014.1;89;0.0
2022-11-22;20:00:00;0.6;1014.1;92;0.0
2022-11-22;21:00:00;0.8;1014.5;94;0.0
2022-11-22;22:00:00;1.0;1014.6;96;0.0
2022-11-22;23:00:00;0.9;1014.5;97;0.0
2022-11-23;00:00:00;1.2;1014.7;96;0.0
2022-11-23;01:00:00;0.8;1014.7;95;0.0
2022-11-23;02:00:00;0.4;1014.4;94;0.0
2022-11-23;03:00:00;0.4;1014.4;92;0.0
2022-11-23;04:00:00;0.5;1014.0;91;0.0
2022-11-23;05:00:00;0.6;1014.3;90;0.0
2022-11-23;06:00:00;0.1;1014.6;89;0.0
2022-11-23;07:00:00;-0.2;1014.7;88;0.0
2022-11-23;08:00:00;0.2;1014.8;90;0.0
2022-11-23;09:00:00;-0.1;1015.0;92;0.0
2022-11-23;10:00:00;0.0;1014.7;94;0.0
2022-11-23;11:00:00;-0.1;1014.5;99;0.0
2022-11-23;12:00:00;-0.2;1014.3;100;0.0
2022-11-23;13:00:00;-0.2;1014.4;100;0.0
2022-11-23;14:00:00;-0.1;1014.6;100;0.0
2022-11-23;15:00:00;-0.1;1014.8;100;0.0
2022-11-23;16:00:00;-0.2;1014.6;100;0.0
2022-11-23;17:00:00;-0.2;1014.9;100;0.0
2022-11-23;18:00:00;0.1;1015.1;100;0.0
2022-11-23;19:00:00;0.2;1015.2;100;0.0
2022-11-23;20:00:00;0.3;1015.2;100;0.0
2022-11-23;21:00:00;0.4;1015.3;100;0.0
2022-11-23;22:00:00;0.4;1015.4;100;0.0
2022-11-23;23:00:00;0.4;1015.2;100;0.0
2022-11-24;00:00:00;0.1;1015.3;100;0.0
2022-11-24;01:00:00;0.3;1015.4;99;0.0
2022-11-24;02:00:00;0.3;1015.4;100;0.0
2022-11-24;03:00:00;0.4;1015.3;98;0.0
2022-11-24;04:00:00;0.3;1015.6;98;0.0
2022-11-24;05:00:00;0.4;1015.8;98;0.0
2022-11-24;06:00:00;0.5;1015.8;98;0.0
2022-11-24;07:00:00;0.6;1016.4;98;0.0
2022-11-24;08:00:00;0.8;1016.7;98;0.0
2022-11-24;09:00:00;1.0;1016.9;96;0.0
2022-11-24;10:00:00;1.0;1016.9;97;0.0
2022-11-24;11:00:00;1.2;1017.1;96;0.0
2022-11-24;12:00:00;1.2;1017.3;96;0.0
2022-11-24;13:00:00;1.0;1017.5;94;0.0
2022-11-24;14:00:00;1.1;1017.9;92;0.0
2022-11-24;15:00:00;0.9;1018.3;94;0.0
2022-11-24;16:00:00;0.8;1018.7;96;0.0
2022-11-24;17:00:00;1.0;1019.2;97;0.0
2022-11-24;18:00:00;1.1;1019.2;94;0.0
2022-11-24;19:00:00;1.3;1019.7;98;0.0
2022-11-24;20:00:00;0.9;1019.9;98;0.0
2022-11-24;21:00:00;0.9;1020.4;98;0.0
2022-11-24;22:00:00;0.6;1020.3;99;0.0
2022-11-24;23:00:00;0.8;1020.4;98;0.0
2022-11-25;00:00:00;0.2;1020.8;99;0.0
2022-11-25;01:00:00;-0.2;1020.9;98;0.0
2022-11-25;02:00:00;-0.3;1020.9;98;0.0
2022-11-25;03:00:00;-0.2;1021.1;98;0.0
2022-11-25;04:00:00;-0.2;1021.4;98;0.0
2022-11-25;05:00:00;-0.5;1021.6;98;0.0
2022-11-25;06:00:00;-0.9;1022.0;97;0.0
2022-11-25;07:00:00;-0.9;1022.1;98;0.0
2022-11-25;08:00:00;-0.9;1022.2;98;0.0
2022-11-25;09:00:00;-0.7;1022.5;97;0.0
2022-11-25;10:00:00;-0.3;1022.8;99;0.0
2022-11-25;11:00:00;-0.4;1022.8;99;0.0
2022-11-25;12:00:00;0.1;1022.9;99;0.0
2022-11-25;13:00:00;0.7;1023.2;99;0.0
2022-11-25;14:00:00;0.6;1023.5;100;0.0
2022-11-25;15:00:00;0.3;1023.8;100;0.0
2022-11-25;16:00:00;0.4;1023.7;100;0.0
2022-11-25;17:00:00;0.1;1024.0;100;0.0
2022-11-25;18:00:00;0.3;1024.3;100;0.0
2022-11-25;19:00:00;0.2;1024.4;100;0.0
2022-11-25;20:00:00;0.3;1024.9;100;0.0
2022-11-25;21:00:00;0.3;1025.0;100;0.0
2022-11-25;22:00:00;0.4;1025.3;100;0.0
2022-11-25;23:00:00;0.8;1025.4;100;0.0
2022-11-26;00:00:00;0.6;1025.6;100;0.0
2022-11-26;01:00:00;0.5;1025.8;100;0.0
2022-11-26;02:00:00;0.7;1025.9;100;0.0
2022-11-26;03:00:00;0.7;1026.1;100;0.0
2022-11-26;04:00:00;0.9;1026.4;100;0.0
2022-11-26;05:00:00;0.9;1026.8;100;0.0
2022-11-26;06:00:00;1.1;1027.1;99;0.0
2022-11-26;07:00:00;0.9;1027.4;100;0.0
2022-11-26;08:00:00;0.8;1027.8;100;0.0
2022-11-26;09:00:00;1.3;1028.0;100;0.0
2022-11-26;10:00:00;1.5;1028.2;100;0.0
2022-11-26;11:00:00;1.7;1028.2;100;0.0
2022-11-26;12:00:00;1.5;1028.5;99;0.0
2022-11-26;13:00:00;1.7;1028.6;100;0.0
2022-11-26;14:00:00;1.4;1028.7;100;0.0
2022-11-26;15:00:00;0.5;1028.8;100;0.0
2022-11-26;16:00:00;0.9;1029.2;100;0.1
2022-11-26;17:00:00;0.1;1029.0;99;0.0
2022-11-26;18:00:00;-0.3;1029.1;100;0.1
2022-11-26;19:00:00;-0.1;1029.2;100;0.2
2022-11-26;20:00:00;-0.1;1029.5;100;0.2
2022-11-26;21:00:00;0.1;1029.4;94;0.0
2022-11-26;22:00:00;0.3;1029.3;94;0.0
2022-11-26;23:00:00;0.4;1029.3;95;0.0
2022-11-27;00:00:00;0.4;1029.1;97;0.0
2022-11-27;01:00:00;0.6;1029.1;98;0.0
2022-11-27;02:00:00;0.7;1029.1;99;0.0
2022-11-27;03:00:00;0.6;1029.1;98;0.0
2022-11-27;04:00:00;0.5;1028.7;98;0.0
2022-11-27;05:00:00;0.4;1028.9;98;0.0
2022-11-27;06:00:00;0.1;1028.6;98;0.0
2022-11-27;07:00:00;0.2;1028.4;99;0.0
2022-11-27;08:00:00;0.3;1028.4;99;0.0
2022-11-27;09:00:00;0.5;1028.8;98;0.0
2022-11-27;10:00:00;0.6;1028.6;98;0.0
2022-11-27;11:00:00;0.7;1028.5;100;0.0
2022-11-27;12:00:00;0.7;1028.0;100;0.0
2022-11-27;13:00:00;0.7;1027.7;100;0.0
2022-11-27;14:00:00;0.6;1027.6;100;0.0
2022-11-27;15:00:00;0.4;1027.6;100;0.0
2022-11-27;16:00:00;0.0;1027.5;100;0.0
2022-11-27;17:00:00;0.0;1027.2;100;0.0
2022-11-27;18:00:00;-0.1;1027.6;100;0.0
2022-11-27;19:00:00;0.1;1027.4;100;0.0
2022-11-27;20:00:00;0.1;1027.3;100;0.0
2022-11-27;21:00:00;0.2;1027.3;100;0.0
2022-11-27;22:00:00;0.3;1027.4;100;0.0
2022-11-27;23:00:00;0.5;1027.4;100;0.0
2022-11-28;00:00:00;0.7;1027.2;100;0.0
2022-11-28;01:00:00;0.9;1027.1;100;0.0
2022-11-28;02:00:00;1.2;1027.1;100;0.0
2022-11-28;03:00:00;1.5;1027.3;100;0.0
2022-11-28;04:00:00;1.5;1027.2;100;0.0
2022-11-28;05:00:00;1.3;1027.2;100;0.0
2022-11-28;06:00:00;1.4;1027.5;99;0.0
2022-11-28;07:00:00;1.8;1027.7;99;0.0
2022-11-28;08:00:00;2.2;1027.9;96;0.0
2022-11-28;09:00:00;2.4;1028.1;99;0.0
2022-11-28;10:00:00;2.5;1028.0;99;0.0
2022-11-28;11:00:00;2.7;1028.1;98;0.0
2022-11-28;12:00:00;2.8;1028.2;100;0.0
2022-11-28;13:00:00;2.9;1028.3;100;0.0
2022-11-28;14:00:00;2.3;1028.5;100;0.0
2022-11-28;15:00:00;2.3;1028.7;100;0.0
2022-11-28;16:00:00;0.8;1028.8;100;0.1
2022-11-28;17:00:00;1.4;1029.0;100;0.2
2022-11-28;18:00:00;1.1;1028.9;100;0.0
2022-11-28;19:00:00;1.3;1029.0;100;0.0
2022-11-28;20:00:00;1.5;1029.0;100;0.0
2022-11-28;21:00:00;1.8;1029.0;100;0.0
2022-11-28;22:00:00;2.0;1029.1;99;0.0
2022-11-28;23:00:00;2.2;1029.3;99;0.0
2022-11-29;00:00:00;2.2;1029.2;99;0.0
2022-11-29;01:00:00;1.9;1029.1;99;0.0
2022-11-29;02:00:00;1.5;1029.2;99;0.0
2022-11-29;03:00:00;1.7;1029.2;99;0.0
2022-11-29;04:00:00;1.5;1029.3;99;0.0
2022-11-29;05:00:00;1.5;1029.6;99;0.0
2022-11-29;06:00:00;1.7;1029.9;99;0.0
2022-11-29;07:00:00;1.7;1030.2;99;0.0
2022-11-29;08:00:00;1.8;1030.3;99;0.0
2022-11-29;09:00:00;2.0;1030.2;99;0.0
2022-11-29;10:00:00;2.1;1030.4;99;0.0
2022-11-29;11:00:00;2.3;1030.3;100;0.0
2022-11-29;12:00:00;2.4;1030.4;99;0.0
2022-11-29;13:00:00;2.5;1030.4;99;0.0
2022-11-29;14:00:00;2.4;1030.5;98;0.0
2022-11-29;15:00:00;2.2;1030.5;99;0.0
2022-11-29;16:00:00;1.5;1030.6;99;0.0
2022-11-29;17:00:00;1.4;1030.7;99;0.0
2022-11-29;18:00:00;1.4;1030.8;100;0.0
2022-11-29;19:00:00;2.0;1030.9;99;0.0
2022-11-29;20:00:00;1.7;1031.1;100;0.0
2022-11-29;21:00:00;1.9;1031.2;99;0.0
